877485181	约翰·库萨克	john cusack;john;约翰·丘萨克;约翰?库萨克;约翰库萨克;致命的新星	617
877637113	刘畅		617
878017555	魏千翔		616
877472603	关礼杰	eddie kwan	616
877477261	迈克尔·马德森		616
877472243	林雪		616
877477251	皮尔斯·布鲁斯南	pierce brosnan;皮尔斯-布鲁斯南;皮尔斯.布鲁斯南;皮尔斯布鲁斯南	615
877648809	浪川大辅		614
877635945	王宁		613
877475185	哀川翔		613
877634771	帕特里克·威尔森	patrick wilson	613
877519507	米歇尔·皮科利		612
877642909	杨洋		612
877901999	侯勇		612
877473277	阮经天		612
877475283	亚美莉卡·费雷拉		611
877478411	刘嘉玲	carinalau	610
877498015	天海祐希		610
877472225	三木真一郎	miki shin-ichiro;三木眞一郎	610
877494577	本尼迪克特·康伯巴奇	benedict cumberbatch;本尼迪克特康伯巴奇	609
877515119	斯宾塞·屈塞		609
877488731	苏志燮		607
877910683	张伟		607
877501153	连姆·尼森	利亚姆·尼森;连姆.尼森	607
877479085	木村佳乃		605
877915603	易烊千玺		605
877476275	朱丽叶·比诺什	juliette binoche;朱丽叶-比诺什;朱丽叶.比诺什;朱丽特·比诺什;比诺什;茱丽叶·比诺什	604
877480273	林威		603
877741641	王昕		602
877479541	巴斯特·基顿	buster keaton;busterkeaton(巴斯特·基顿);巴斯特-基顿	602
877536399	梁醒波		602
877481917	汤镇宗		602
877474757	比利·赞恩	billy zane	602
877504709	邓光荣		602
877476329	克里斯托弗·沃肯	christopher walken;克里斯托弗·沃尔肯;克里斯托弗-沃肯	602
877503267	兰斯·亨利克森		601
877483307	杨丽菁	杨丽青	601
877474735	本·金斯利	ben kingsley;本-金斯利	601
877559049	罗宾·威廉姆斯	罗宾-威廉姆斯;罗宾·威廉斯	599
877488519	北川景子		599
877689263	彭禺厶		599
877488385	山田孝之		598
877485361	役所广司		598
877507449	王志文		598
878496133	欧美音乐61		598
877472989	邵兵		598
877488831	王羽		597
878359289	kara		597
878356027	邓伦		596
877687385	曹颖		596
877484733	李克勤		596
877472239	钱嘉乐	嘉乐仔	596
877479919	王敏德		596
877707767	焦恩俊	vincent chiao	595
877562873	斯坦·布拉哈格		595
877666375	寇振海		593
877473365	沙鲁克·汗		593
877502807	基弗·萨瑟兰	keifer sutherland;kiefer sutherland;基夫·萨塞兰;基夫.萨瑟兰;基夫·萨瑟兰	593
877480905	黄一飞		593
877635255	凯瑟琳·哈恩		592
877688425	shinee		591
877517417	鲁特格尔·哈尔		591
877541515	渥美清		591
877471889	莫文蔚	karen mok	591
877488543	仲间由纪惠	仲间由纪恵	591
878422445	梁宏达		590
877507107	索菲娅·罗兰	索菲亚·罗兰;索菲娅罗兰	589
877483599	王学圻		589
877481609	孙艺珍		589
877484493	庹宗华		589
877472723	苏珊·萨兰登	susan sarandon;苏珊·莎拉登;苏珊萨兰登	589
877484847	邵美琪		588
877472119	蔡卓妍	charlene choi;charlene;卓妍;蔡潮童;阿sa	588
877492979	吴宗宪	宪哥	588
877479167	肖恩·康纳利	sean connery;史恩康纳莱;康纳利;肖恩.康纳利;肖恩－康纳利;肖恩-康纳利;肖恩康纳利;辛·康纳利	588
877682233	屈菁菁		587
877665647	杨迪	羌族小煞	587
877492879	伯特·雷诺兹		587
877506301	安东尼·奎恩		587
877475085	柄本明		586
877538623	周游		586
877569423	刘小锋	刘小峰;刘晓峰	586
877473763	哈里森·福特	harrison ford;哈里森-福特;哈里森福特;里森-福特	586
877485905	伊藤淳史		585
877478933	肖恩·宾	sean bean	584
877479463	基努·里维斯	keanu charles reeves;keanu reeves;基努李维;基努.李维斯;基努-李维斯;基努·李维斯;基努李维斯;基努·查尔斯·里维斯;基努 里维斯;基努.里维斯;基努．里维斯;基努-里维斯;基努里维斯;基奴李维斯;基诺李维斯;基诺·里维斯;基诺里维斯;奇洛李维斯;奇诺李维斯	584
877639495	何政军		584
877486079	堺雅人		584
877473795	安吉丽娜·朱莉	angelina jolie;安吉丽娜·朱丽;安吉丽娜 朱莉;安吉丽娜.朱莉;安吉丽娜-朱莉;安吉丽娜朱莉;安吉丽娜·茱丽;安吉丽娜 茱莉;安吉丽娜-茱莉;安吉丽娜·茱莉;安吉丽娜茱莉;安吉利娜·朱莉;安吉利娜·茱莉;安吉莉娜·朱丽;安吉莉娜-朱莉;安吉莉娜·朱莉;安吉莉娜·茱丽;安杰利娜·乔利	583
877473643	丹尼·格洛弗		583
877663857	蕾克·贝尔		582
877472445	刘丹	刘庆基;刘芳绮;含香	582
878422499	王为念		582
877477349	伊恩·麦克莱恩		582
878237435	林永健	林永建;永健	582
877484303	吴刚		581
877475349	王祖贤		581
877471603	堀江由衣	崛江由衣	581
878422657	石琼璘		581
877472139	小田切让		581
878474747	索尼群星		581
877480463	栗山千明		580
877502455	bbc		579
877597751	邓丽君	teresa teng;丽君	578
877478829	杜源		578
877782375	朱丹		576
877488585	牛犇		576
877475295	汤姆·哈迪	tom hardy;汤姆哈迪;汤姆-哈迪	576
877477095	马特·达蒙	matt damon;matthew paige damon;杰森·伯恩;马特·戴蒙;马特.达蒙;马特-达蒙;马特达蒙	576
877478501	刘德凯		575
877637265	洪剑涛		574
877473801	汤姆·克鲁斯	thomas cruise mapother iv;tom cruise;汤告鲁斯;汤姆.克鲁斯;汤姆克鲁斯;汤姆-克鲁斯;汤姆;汤母.克鲁斯;阿汤哥	573
877482023	秦海璐		572
877669231	桑尼·戴尔		572
877555369	张活游		572
877473797	布拉德·皮特	brad pitt;william bradley pitt;布拉德·彼特;布拉德.皮特;布拉德-皮特;布拉德皮特;布拉格皮特;布莱德;布莱德彼特;布莱德·皮特;毕比特	571
877475439	李丽珍		571
878382495	陈小纭		571
877475743	丹尼斯·奎德	丹尼斯-奎德;丹尼斯奎德	571
877482487	吴家丽	吴嘉丽	571
877476099	让娜·莫罗		570
877504665	本·门德尔森		570
877485981	山下智久	yamap;yamashita tomohisa;三下智久;山p;直夏智久	568
877514445	雷·米兰德		568
877479401	任贤齐		568
877483671	申军谊		567
877694901	王欢		567
877498925	蒂姆·罗斯	tim roth;提姆·罗斯;蒂姆·拉夫;蒂姆·罗思;蒂姆.罗斯	566
877646691	约翰·肖		566
877500107	林俊杰	jj林俊杰;lam	566
877586967	泽城美雪	沢城みゆき;沢城行幸;泽城美幸;泽城美由纪	565
877477501	原田芳雄		565
877472581	李若彤	李惠娴;杨八妹;林嘉仪;雪鹰	564
877503067	保罗·纽曼	保罗.纽曼;保罗-纽曼;保罗纽曼	564
877475431	吴大维		564
877617767	休·杰克曼	hugh jackman;休-杰克曼;休杰克曼	564
877709781	ske48		563
877795287	海清	黄怡	563
